depth,RMean,RABD620,RABD670,RABD715,RABD845,RABD830,depth [mm]
3715,0.118829,1.00165,1.00271,1.00469,0.998072,0.990391,124.824
3716,0.119069,1.00139,1.00252,1.00471,0.998584,0.989922,124.8576
3717,0.119312,1.00094,1.00227,1.00451,0.999263,0.989589,124.8912
3718,0.119502,1.0007,1.00205,1.00464,0.999586,0.989003,124.9248
3719,0.119698,1.00028,1.00188,1.005,0.999853,0.98888,124.9584
3720,0.119999,1.00055,1.00156,1.0048,0.999914,0.988214,124.992
3721,0.120331,1.00018,1.00179,1.00441,1.00003,0.987778,125.0256
3722,0.120494,1.00024,1.00208,1.00366,1.00071,0.987746,125.0592
3723,0.120634,1.00063,1.002,1.00325,1.00123,0.987862,125.0928
3724,0.12068,1.00064,1.00219,1.00335,1.00145,0.988433,125.1264
3725,0.120625,1.00054,1.00245,1.00339,1.00133,0.989032,125.16
3726,0.120485,1.00077,1.0024,1.00316,1.00113,0.98926,125.1936
3727,0.120253,1.00025,1.00239,1.0035,1.00082,0.989655,125.2272
3728,0.119843,1.00018,1.00287,1.00377,1.0004,0.990014,125.2608
3729,0.119513,1.00035,1.00271,1.00361,1.0,0.990367,125.2944
3730,0.119242,1.00095,1.00314,1.00404,0.999687,0.990683,125.328
3731,0.118985,1.00106,1.003,1.00423,0.999241,0.990871,125.3616
3732,0.11876,1.00105,1.00343,1.00434,0.998551,0.990769,125.3952
3733,0.118577,1.00143,1.00376,1.00429,0.997881,0.990988,125.4288
3734,0.118442,1.00119,1.00366,1.00395,0.997654,0.990662,125.4624
3735,0.118378,1.00099,1.00356,1.00413,0.997297,0.990986,125.496
3736,0.118372,1.00027,1.00359,1.00427,0.997068,0.99099,125.5296
3737,0.118467,1.00042,1.00445,1.00411,0.997041,0.990889,125.5632
3738,0.118685,0.999756,1.00409,1.00412,0.996576,0.990827,125.5968
3739,0.118971,0.999466,1.00409,1.00381,0.996304,0.990702,125.6304
3740,0.119328,0.999575,1.00379,1.00382,0.996788,0.990749,125.664
3741,0.119774,0.999153,1.00392,1.00344,0.996426,0.990996,125.6976
3742,0.120275,0.999687,1.00366,1.00315,0.996401,0.991019,125.7312
3743,0.12081,0.999606,1.00328,1.00315,0.99605,0.991347,125.7648
3744,0.1212,0.999748,1.00362,1.00315,0.996273,0.991552,125.7984
3745,0.121466,0.999472,1.00381,1.00275,0.997055,0.992082,125.832
3746,0.121522,0.999842,1.00373,1.00296,0.998092,0.992568,125.8656
3747,0.121565,0.999659,1.00356,1.00322,0.998609,0.993002,125.8992
3748,0.12146,0.999573,1.00356,1.00391,0.998845,0.993477,125.9328
3749,0.121264,0.999547,1.00393,1.00433,0.999166,0.99354,125.9664
3750,0.121004,0.999377,1.00431,1.00457,0.999334,0.993458,126.0
3751,0.120698,0.998972,1.00404,1.00513,0.999311,0.993399,126.0336
3752,0.120457,0.999332,1.00448,1.00573,0.999636,0.993536,126.0672
3753,0.120392,0.999998,1.00426,1.00574,0.999708,0.993311,126.1008
3754,0.12035,0.999923,1.00447,1.00595,0.999601,0.993147,126.1344
3755,0.120387,0.999904,1.00488,1.0058,0.999924,0.992965,126.168
3756,0.120333,0.999575,1.00513,1.00564,0.999862,0.992554,126.2016
3757,0.120311,0.999544,1.00483,1.00504,1.00014,0.991978,126.2352
3758,0.120259,0.999727,1.0049,1.00466,1.00031,0.991216,126.2688
3759,0.120216,0.999416,1.00488,1.00469,1.00022,0.990689,126.3024
3760,0.120165,0.999793,1.00522,1.00443,1.00024,0.990128,126.336
3761,0.120101,1.00005,1.00565,1.00402,1.00006,0.989591,126.3696
3762,0.120122,1.0001,1.00567,1.00345,0.999845,0.989632,126.4032
3763,0.120149,1.00079,1.00616,1.0029,0.999922,0.989718,126.4368
3764,0.120227,1.00086,1.00622,1.00281,1.00043,0.989673,126.4704
3765,0.120324,1.00103,1.00646,1.00182,1.00023,0.989413,126.504
3766,0.120411,1.00219,1.00636,1.00167,1.00054,0.98905,126.5376
3767,0.120403,1.00254,1.00662,1.00185,1.0003,0.988647,126.5712
3768,0.120311,1.0031,1.0069,1.00207,1.00039,0.988099,126.6048
3769,0.120224,1.00345,1.00679,1.00207,1.00037,0.987729,126.6384
3770,0.120053,1.00408,1.00706,1.00228,1.00017,0.98765,126.672
3771,0.119869,1.00387,1.00715,1.00218,0.999921,0.987548,126.7056
3772,0.119725,1.00391,1.00706,1.00261,0.999516,0.988024,126.7392
3773,0.119511,1.00343,1.0067,1.00236,0.999083,0.988246,126.7728
3774,0.119264,1.00335,1.00644,1.00271,0.998888,0.988309,126.8064
3775,0.119034,1.00355,1.00542,1.00302,0.99837,0.988483,126.84
3776,0.118826,1.00353,1.00512,1.00362,0.998135,0.988956,126.8736
3777,0.118593,1.00339,1.00469,1.00356,0.997621,0.989155,126.9072
3778,0.118248,1.00252,1.00391,1.00367,0.997497,0.989782,126.9408
3779,0.117896,1.00218,1.00324,1.00376,0.997317,0.990131,126.9744
3780,0.117387,1.00147,1.00252,1.0038,0.997045,0.990162,127.008
3781,0.116937,1.00144,1.00241,1.00365,0.996905,0.990542,127.0416
3782,0.116506,1.00172,1.00206,1.00377,0.996503,0.990666,127.0752
3783,0.116123,1.00138,1.00133,1.00383,0.996316,0.990697,127.1088
3784,0.115828,1.00189,1.00162,1.00408,0.996252,0.990724,127.1424
3785,0.115701,1.00123,1.00168,1.00432,0.996154,0.990518,127.176
3786,0.115693,1.00168,1.00214,1.00443,0.996091,0.99099,127.2096
3787,0.115766,1.00177,1.00245,1.0043,0.996433,0.990956,127.2432
3788,0.115829,1.00202,1.00273,1.00399,0.99649,0.990691,127.2768
3789,0.11592,1.00277,1.00315,1.00323,0.996279,0.990718,127.3104
3790,0.116059,1.00341,1.00365,1.00365,0.996171,0.99079,127.344
3791,0.116094,1.00421,1.00403,1.00363,0.995899,0.991254,127.3776
3792,0.116127,1.00432,1.00415,1.00359,0.99566,0.991212,127.4112
3793,0.116207,1.00446,1.00431,1.0033,0.996045,0.991107,127.4448
3794,0.1162,1.00471,1.00454,1.00285,0.996433,0.991754,127.4784
3795,0.11638,1.00451,1.00498,1.00247,0.996821,0.992071,127.512
3796,0.116529,1.00446,1.005,1.00255,0.997048,0.99255,127.5456
3797,0.116612,1.00401,1.00482,1.00258,0.997123,0.992466,127.5792
3798,0.116695,1.00399,1.00439,1.00279,0.997033,0.992311,127.6128
3799,0.116756,1.00368,1.00331,1.00263,0.996603,0.992453,127.6464
3800,0.116787,1.00317,1.00293,1.00288,0.996364,0.99275,127.68
3801,0.116761,1.00299,1.00301,1.00314,0.996326,0.992851,127.7136
3802,0.116764,1.00271,1.00272,1.00332,0.996443,0.993432,127.7472
3803,0.116754,1.00267,1.00291,1.00355,0.99646,0.993455,127.7808
3804,0.116651,1.00304,1.00302,1.00374,0.996248,0.993026,127.8144
3805,0.116631,1.00323,1.00334,1.0037,0.99631,0.992621,127.848
3806,0.116625,1.00367,1.00333,1.00413,0.996432,0.991862,127.8816
3807,0.116721,1.00305,1.0032,1.00442,0.996463,0.991036,127.9152
3808,0.11688,1.00262,1.00347,1.00448,0.996814,0.990488,127.9488
3809,0.116992,1.00209,1.00379,1.00452,0.997089,0.989868,127.9824
3810,0.117087,1.00255,1.00427,1.0044,0.996941,0.989936,128.016
3811,0.117113,1.00185,1.00475,1.00401,0.997077,0.989478,128.0496
3812,0.117151,1.00174,1.00474,1.00345,0.997026,0.989368,128.0832
3813,0.117166,1.00169,1.00482,1.00311,0.997436,0.989768,128.1168
3814,0.117208,1.00139,1.00487,1.00342,0.997654,0.98999,128.1504
3815,0.117132,1.00133,1.00492,1.00302,0.998089,0.989796,128.184
3816,0.117131,1.00105,1.00496,1.00269,0.998499,0.989343,128.2176
3817,0.117127,1.00134,1.00504,1.00242,0.999011,0.98942,128.2512
3818,0.117141,1.00157,1.00501,1.00234,0.999303,0.989871,128.2848
3819,0.117235,1.00126,1.00532,1.00253,0.999457,0.989893,128.3184
3820,0.117115,1.00119,1.00505,1.00252,0.999664,0.989962,128.352
3821,0.117075,1.00112,1.00452,1.00255,0.99986,0.99017,128.3856
3822,0.116933,1.00098,1.00429,1.00294,0.999872,0.990407,128.4192
3823,0.116805,1.00105,1.00396,1.00377,0.999555,0.990853,128.4528
3824,0.116672,1.00126,1.00441,1.00444,0.99935,0.990878,128.4864
3825,0.116566,1.00205,1.00491,1.00482,0.99945,0.991399,128.52
3826,0.116456,1.00264,1.00519,1.00483,0.999525,0.991683,128.5536
3827,0.116352,1.0035,1.0054,1.00515,0.999534,0.991453,128.5872
3828,0.116214,1.00382,1.00536,1.00543,0.999428,0.991155,128.6208
3829,0.116226,1.00408,1.00568,1.00559,0.999645,0.99092,128.6544
3830,0.116243,1.00391,1.00544,1.00577,0.999401,0.991148,128.688
3831,0.116414,1.00387,1.00527,1.0053,0.998998,0.991132,128.7216
3832,0.116545,1.00407,1.00522,1.00494,0.998814,0.991351,128.7552
3833,0.116732,1.00394,1.00499,1.00484,0.998287,0.991271,128.7888
3834,0.117028,1.00419,1.00437,1.0045,0.997634,0.99187,128.8224
3835,0.117332,1.00338,1.00438,1.00378,0.997474,0.991844,128.856
3836,0.117717,1.00295,1.00373,1.00294,0.997383,0.992026,128.8896
3837,0.118048,1.00216,1.0036,1.00234,0.997198,0.992344,128.9232
3838,0.118496,1.00126,1.00343,1.00215,0.997086,0.992217,128.9568
3839,0.118873,1.00108,1.00315,1.00156,0.997026,0.991779,128.9904
3840,0.119349,1.00078,1.00292,1.00102,0.996644,0.991954,129.024
3841,0.119728,1.00129,1.00315,1.00078,0.996326,0.991917,129.0576
3842,0.120171,1.00159,1.00403,1.00097,0.99625,0.991943,129.0912
3843,0.120496,1.00194,1.00465,1.00109,0.996178,0.992004,129.1248
3844,0.120713,1.00179,1.00498,1.0008,0.996043,0.991907,129.1584
3845,0.120944,1.00146,1.00534,1.00116,0.996331,0.991631,129.192
3846,0.121082,1.00083,1.00606,1.00199,0.996472,0.991361,129.2256
3847,0.121228,1.00086,1.00622,1.00221,0.996386,0.991265,129.2592
3848,0.121324,1.00024,1.00684,1.00206,0.996351,0.991502,129.2928
3849,0.121365,0.999961,1.00714,1.00211,0.996489,0.991723,129.3264
3850,0.121387,1.00003,1.00718,1.00221,0.996842,0.991763,129.36
3851,0.121367,1.0002,1.00736,1.0025,0.997267,0.991819,129.3936
3852,0.121351,1.00029,1.00761,1.00286,0.997177,0.992003,129.4272
3853,0.12129,1.00027,1.00758,1.00311,0.997442,0.992047,129.4608
3854,0.121194,1.00037,1.00723,1.00276,0.997651,0.992325,129.4944
3855,0.121047,1.00061,1.00677,1.00258,0.997739,0.992331,129.528
3856,0.120869,1.00037,1.00621,1.00284,0.998158,0.992291,129.5616
3857,0.120696,1.00001,1.00565,1.00282,0.998742,0.992318,129.5952
3858,0.12049,1.00029,1.00557,1.00267,0.99943,0.992413,129.6288
3859,0.120233,0.999498,1.00555,1.00258,0.999802,0.99238,129.6624
3860,0.119943,0.999076,1.00524,1.00239,1.00032,0.992625,129.696
3861,0.119744,0.998704,1.00465,1.00219,1.00047,0.992568,129.7296
3862,0.119555,0.998716,1.00414,1.00195,1.00064,0.992466,129.7632
3863,0.119422,0.999295,1.00347,1.00186,1.00044,0.992147,129.7968
3864,0.119351,0.999767,1.0037,1.0018,1.00003,0.992237,129.8304
3865,0.119213,1.00025,1.00401,1.00202,0.999592,0.99217,129.864
3866,0.119178,0.999968,1.00407,1.00251,0.99945,0.991998,129.8976
3867,0.119208,0.999572,1.00351,1.00225,0.999266,0.991992,129.9312
3868,0.119344,0.99905,1.00311,1.00187,0.999157,0.991814,129.9648
3869,0.119514,0.998882,1.00325,1.00179,0.999399,0.991738,129.9984
3870,0.11974,0.998843,1.00278,1.00168,0.99921,0.991787,130.032
3871,0.119963,0.999018,1.00218,1.00178,0.998466,0.992102,130.0656
3872,0.120096,0.998615,1.00227,1.00176,0.997834,0.992117,130.0992
3873,0.120112,0.999291,1.00155,1.00144,0.998368,0.9919,130.1328
3874,0.12006,1.00013,1.00147,1.00104,0.998693,0.991757,130.1664
3875,0.119903,1.00067,1.00151,1.00085,0.998697,0.991572,130.2
3876,0.119662,1.00113,1.00136,1.00083,0.998843,0.991349,130.2336
3877,0.119249,1.00143,1.00121,1.00062,0.999528,0.991226,130.2672
3878,0.118762,1.00189,1.00154,1.00071,0.999845,0.990702,130.3008
3879,0.118177,1.00224,1.00237,1.00115,1.00016,0.990949,130.3344
3880,0.117615,1.00241,1.00327,1.00159,1.00082,0.990914,130.368
3881,0.116938,1.00269,1.00393,1.00152,1.00102,0.99124,130.4016
3882,0.116244,1.00299,1.00485,1.00195,1.00079,0.99087,130.4352
3883,0.115544,1.00322,1.0052,1.00218,1.0003,0.990916,130.4688
3884,0.114895,1.00364,1.00587,1.00241,1.0002,0.990501,130.5024
3885,0.114337,1.00367,1.00613,1.00266,0.999536,0.990333,130.536
3886,0.113706,1.00384,1.00608,1.00271,0.999013,0.990526,130.5696
3887,0.113149,1.00327,1.00603,1.00311,0.9984,0.990119,130.6032
3888,0.112624,1.00213,1.00636,1.00364,0.99803,0.989881,130.6368
3889,0.112091,1.00134,1.0066,1.00387,0.997824,0.989522,130.6704
3890,0.111683,1.00103,1.00669,1.00406,0.997625,0.989063,130.704
3891,0.111278,1.00163,1.00665,1.00349,0.99715,0.989029,130.7376
3892,0.110985,1.00219,1.00638,1.00346,0.996819,0.988676,130.7712
3893,0.110585,1.00157,1.00615,1.00319,0.996091,0.988611,130.8048
3894,0.110196,1.00083,1.00502,1.00304,0.995733,0.988757,130.8384
3895,0.109815,1.00114,1.00434,1.00317,0.995352,0.988547,130.872
3896,0.109306,1.00088,1.00438,1.00245,0.995588,0.988112,130.9056
3897,0.108863,1.00085,1.00359,1.00208,0.996187,0.98831,130.9392
3898,0.108457,1.00058,1.00373,1.00222,0.996201,0.988145,130.9728
3899,0.10807,1.00016,1.00313,1.00208,0.996277,0.98838,131.0064
3900,0.107717,0.999866,1.00263,1.00217,0.996771,0.988444,131.04
3901,0.107448,0.999809,1.00272,1.00221,0.997097,0.988761,131.0736
3902,0.107251,1.00006,1.00264,1.00245,0.997327,0.988695,131.1072
3903,0.107229,1.00037,1.00308,1.00238,0.997441,0.989504,131.1408
3904,0.107268,1.0005,1.00336,1.00236,0.997696,0.989661,131.1744
3905,0.107324,1.00119,1.00357,1.00249,0.997607,0.990129,131.208
3906,0.107626,1.00139,1.00382,1.00292,0.997783,0.990071,131.2416
3907,0.108004,1.00223,1.00373,1.00277,0.99823,0.990534,131.2752
3908,0.108399,1.00201,1.00415,1.00277,0.998538,0.991018,131.3088
3909,0.108793,1.0014,1.00384,1.00288,0.998641,0.9914,131.3424
3910,0.109073,1.00151,1.00421,1.00304,0.998613,0.991288,131.376
3911,0.109351,1.00095,1.00455,1.00318,0.99886,0.990954,131.4096
3912,0.109542,1.00104,1.00512,1.00322,0.999126,0.990693,131.4432
3913,0.109494,1.00177,1.00555,1.00323,0.999537,0.99034,131.4768
3914,0.109413,1.00245,1.0058,1.0033,0.999742,0.98987,131.5104
3915,0.109177,1.00256,1.00574,1.00308,0.999767,0.989969,131.544
3916,0.108952,1.00194,1.0054,1.00301,0.999657,0.989615,131.5776
3917,0.108554,1.00084,1.00496,1.0026,0.999541,0.989996,131.6112
3918,0.108207,1.00074,1.00463,1.00219,0.999581,0.990018,131.6448
3919,0.107902,1.00128,1.00453,1.0018,0.999539,0.989732,131.6784
3920,0.107536,1.0009,1.00431,1.00145,0.999384,0.989435,131.712
3921,0.107281,1.0008,1.00362,1.0014,0.999396,0.989997,131.7456
3922,0.106974,1.00054,1.00335,1.00097,0.999313,0.989884,131.7792
3923,0.106667,1.00029,1.00299,1.00035,0.999182,0.989685,131.8128
3924,0.106465,1.00022,1.00245,1.00015,0.999103,0.989537,131.8464
3925,0.106264,1.00049,1.00207,1.00024,0.999059,0.989548,131.88
3926,0.106258,1.00062,1.00188,1.0004,0.998679,0.989483,131.9136
3927,0.106371,0.999899,1.00225,1.00089,0.998371,0.98938,131.9472
3928,0.106502,1.00002,1.00238,1.00141,0.998235,0.989559,131.9808
3929,0.10676,0.999909,1.00217,1.00166,0.998378,0.990049,132.0144
3930,0.107176,0.999374,1.00222,1.0015,0.998433,0.99003,132.048
3931,0.10755,0.999229,1.00203,1.00124,0.998832,0.99037,132.0816
3932,0.107888,0.998717,1.00205,1.00155,0.998733,0.990603,132.1152
3933,0.108306,0.998421,1.00207,1.00201,0.998602,0.990532,132.1488
3934,0.108572,0.998642,1.00268,1.00288,0.998898,0.990588,132.1824
3935,0.108782,0.998796,1.00219,1.00325,0.999023,0.990653,132.216
3936,0.108903,0.999639,1.00213,1.00383,0.999101,0.990457,132.2496
3937,0.108897,0.999635,1.00229,1.00472,0.999572,0.990196,132.2832
3938,0.108898,1.00005,1.00257,1.00495,0.999531,0.990145,132.3168
3939,0.108779,0.999564,1.00266,1.00518,0.999397,0.990272,132.3504
3940,0.10868,0.99953,1.00281,1.0054,0.99943,0.990461,132.384
3941,0.108597,0.999828,1.00295,1.00551,0.99939,0.991078,132.4176
3942,0.108542,1.00033,1.00277,1.00524,0.999147,0.991091,132.4512
3943,0.108452,1.00069,1.00238,1.00536,0.999286,0.991664,132.4848
3944,0.108373,1.00083,1.00207,1.00551,0.999373,0.992009,132.5184
3945,0.108319,1.00094,1.00247,1.00524,0.999799,0.992558,132.552
3946,0.108242,1.00052,1.00321,1.00518,0.999835,0.992441,132.5856
3947,0.108142,1.00034,1.00318,1.00483,1.00006,0.992185,132.6192
3948,0.108163,0.999884,1.00276,1.00487,1.00023,0.992184,132.6528
3949,0.108109,0.999408,1.00258,1.00473,1.00006,0.992008,132.6864
3950,0.108133,0.999443,1.00273,1.00465,0.99993,0.99195,132.72
3951,0.108092,0.999249,1.00257,1.00437,0.99989,0.991526,132.7536
3952,0.108092,1.00039,1.00249,1.004,0.999867,0.991697,132.7872
3953,0.108073,1.00017,1.00243,1.00297,1.00007,0.99167,132.8208
3954,0.108102,0.999927,1.00239,1.00258,1.00042,0.991312,132.8544
3955,0.108122,1.00002,1.00201,1.00231,1.00078,0.99114,132.888
3956,0.108227,1.00034,1.00202,1.00248,1.00074,0.991198,132.9216
3957,0.108335,1.00064,1.0023,1.00301,1.00055,0.99104,132.9552
3958,0.108394,1.00105,1.0019,1.00351,1.00086,0.991469,132.9888
3959,0.108469,1.00156,1.00157,1.00371,1.00041,0.991896,133.0224
3960,0.108591,1.00233,1.00201,1.00374,1.00038,0.991597,133.056
3961,0.108569,1.00258,1.00287,1.00404,1.00018,0.991625,133.0896
3962,0.10854,1.00335,1.00278,1.00432,0.999602,0.991963,133.1232
3963,0.108439,1.00308,1.00275,1.00467,0.999332,0.992067,133.1568
3964,0.108384,1.00308,1.00228,1.00495,0.999008,0.992561,133.1904
3965,0.108292,1.00298,1.00238,1.00495,0.998457,0.992921,133.224
3966,0.108179,1.00285,1.00208,1.00477,0.998064,0.993334,133.2576
3967,0.108137,1.00246,1.00254,1.00517,0.998087,0.993625,133.2912
3968,0.108196,1.00185,1.003,1.00517,0.997987,0.993393,133.3248
3969,0.108274,1.00176,1.00351,1.00476,0.998412,0.993195,133.3584
3970,0.108331,1.00088,1.00365,1.0043,0.99847,0.992906,133.392
3971,0.108311,1.00108,1.00356,1.00338,0.998851,0.992405,133.4256
3972,0.108403,1.00078,1.00279,1.00303,0.998532,0.991666,133.4592
3973,0.108437,1.00069,1.00285,1.0023,0.998387,0.991106,133.4928
3974,0.108538,1.001,1.00271,1.00222,0.998297,0.990637,133.5264
3975,0.108667,1.00035,1.0023,1.00187,0.998351,0.989858,133.56
3976,0.108807,0.999756,1.00239,1.00187,0.998176,0.989534,133.5936
3977,0.108895,0.998387,1.0021,1.00161,0.998334,0.989307,133.6272
3978,0.109067,0.998515,1.00183,1.00217,0.99866,0.988921,133.6608
3979,0.109223,0.998655,1.00252,1.00247,0.998871,0.98875,133.6944
3980,0.109384,0.998985,1.00242,1.00279,0.999173,0.988912,133.728
3981,0.109438,0.999399,1.00265,1.00271,0.999419,0.988532,133.7616
3982,0.109468,0.999699,1.00227,1.00195,1.00013,0.988986,133.7952
3983,0.109336,1.00082,1.00257,1.00211,1.00019,0.988657,133.8288
3984,0.109088,1.00232,1.00255,1.00202,1.00009,0.988105,133.8624
3985,0.108642,1.00336,1.00272,1.00239,1.00003,0.988302,133.896
3986,0.10812,1.00413,1.00255,1.00231,1.00013,0.988431,133.9296
3987,0.107411,1.00439,1.00248,1.00221,1.00058,0.988445,133.9632
3988,0.106701,1.00475,1.0022,1.00203,1.00056,0.988905,133.9968
3989,0.106,1.00509,1.00252,1.00202,1.00064,0.989143,134.0304
3990,0.105355,1.00535,1.00218,1.00178,1.00086,0.989749,134.064
3991,0.104786,1.00529,1.00248,1.00224,1.00094,0.989561,134.0976
3992,0.104261,1.00572,1.00263,1.00185,1.00097,0.990132,134.1312
3993,0.10386,1.00584,1.00239,1.00133,1.00118,0.990836,134.1648
3994,0.103576,1.00516,1.00208,1.00119,1.00104,0.991128,134.1984
3995,0.103545,1.00511,1.00175,1.00122,1.00098,0.991471,134.232
3996,0.103729,1.00453,1.00117,1.00134,1.00052,0.991736,134.2656
3997,0.104066,1.00392,1.00097,1.00151,1.00046,0.99206,134.2992
3998,0.104597,1.00317,1.00039,1.00161,0.99993,0.992058,134.3328
3999,0.10525,1.00212,0.999999,1.00146,0.999582,0.992199,134.3664
4000,0.105958,1.00132,1.0003,1.00126,0.999165,0.992179,134.4
4001,0.106705,1.00134,1.0007,1.0015,0.999053,0.991982,134.4336
4002,0.107483,1.00213,1.00098,1.00156,0.999034,0.991688,134.4672
4003,0.108155,1.00167,1.00195,1.00122,0.99927,0.991088,134.5008
4004,0.108741,1.00167,1.00228,1.00074,0.999122,0.990423,134.5344
4005,0.109133,1.00189,1.00333,1.00019,0.999197,0.989723,134.568
4006,0.109316,1.00161,1.00339,0.999735,0.999339,0.989254,134.6016
4007,0.109306,1.00154,1.00404,1.00004,0.999122,0.988343,134.6352
4008,0.109154,1.00153,1.00405,1.00001,0.999094,0.98767,134.6688
4009,0.108842,1.0016,1.00456,1.00028,0.999185,0.987145,134.7024
4010,0.108355,1.00175,1.00472,1.00072,0.999452,0.987334,134.736
4011,0.107821,1.00161,1.00403,1.00085,0.999531,0.987242,134.7696
4012,0.107253,1.00115,1.00393,1.00105,0.999295,0.98755,134.8032
4013,0.106671,1.00081,1.00376,1.00145,0.999495,0.98772,134.8368
4014,0.106186,1.00048,1.00381,1.00151,0.999276,0.988144,134.8704
4015,0.105739,1.00077,1.00369,1.00155,0.998969,0.988038,134.904
4016,0.105475,1.00103,1.00353,1.00111,0.999011,0.988839,134.9376
4017,0.105409,1.00066,1.00288,1.00149,0.998935,0.989131,134.9712
4018,0.105539,1.00076,1.00248,1.00222,0.998881,0.989426,135.0048
4019,0.105785,1.00102,1.00265,1.00254,0.998587,0.989763,135.0384
4020,0.106108,1.00141,1.00249,1.00226,0.998489,0.990326,135.072
4021,0.106647,1.00175,1.0021,1.00204,0.998695,0.990538,135.1056
4022,0.107317,1.00194,1.00203,1.00187,0.998631,0.99094,135.1392
4023,0.10794,1.00246,1.00245,1.0016,0.998572,0.991178,135.1728
4024,0.108484,1.00344,1.00317,1.00187,0.99883,0.991136,135.2064
4025,0.108974,1.00369,1.00337,1.00177,0.998737,0.990957,135.24
4026,0.109356,1.0037,1.00395,1.00179,0.998914,0.990823,135.2736
4027,0.10959,1.00329,1.0048,1.00204,0.998931,0.990564,135.3072
4028,0.109734,1.00313,1.005,1.00202,0.999059,0.990638,135.3408
4029,0.109696,1.00309,1.00548,1.00137,0.998946,0.991045,135.3744
4030,0.109613,1.00189,1.00511,1.00097,0.998872,0.991071,135.408
4031,0.1094,1.00161,1.00491,1.00109,0.999143,0.991037,135.4416
4032,0.109218,1.00111,1.00451,1.00122,0.999458,0.991081,135.4752
4033,0.108974,1.00063,1.00471,1.00127,0.999432,0.991285,135.5088
4034,0.108707,0.999589,1.00486,1.00147,0.99918,0.991663,135.5424
4035,0.108472,0.998751,1.00501,1.00125,0.998916,0.991347,135.576
4036,0.108158,0.997631,1.0056,1.00118,0.99879,0.991147,135.6096
4037,0.107946,0.997045,1.00534,1.00084,0.998699,0.9905,135.6432
4038,0.107773,0.996798,1.00552,1.0004,0.99862,0.989895,135.6768
4039,0.107573,0.996602,1.00507,1.00013,0.998735,0.989293,135.7104
4040,0.107392,0.996159,1.00514,1.00055,0.998409,0.988829,135.744
4041,0.107194,0.996294,1.00506,1.00105,0.998244,0.988557,135.7776
4042,0.107058,0.99653,1.00529,1.00126,0.998091,0.988324,135.8112
4043,0.106878,0.99641,1.00582,1.00091,0.998266,0.988361,135.8448
4044,0.106794,0.996705,1.00519,1.00084,0.998273,0.988405,135.8784
4045,0.106753,0.99734,1.00525,1.00088,0.998074,0.988131,135.912
4046,0.106732,0.997655,1.00494,1.00123,0.997416,0.987799,135.9456
4047,0.106678,0.998297,1.00434,1.00119,0.997085,0.987245,135.9792
4048,0.106631,0.998858,1.00317,1.00137,0.996623,0.987043,136.0128
4049,0.106639,0.998506,1.00272,1.00153,0.996214,0.986902,136.0464
4050,0.106617,0.998509,1.00241,1.00228,0.996065,0.987414,136.08
4051,0.106695,0.999137,1.00196,1.00238,0.996023,0.987871,136.1136
4052,0.106733,0.999089,1.00074,1.00173,0.996339,0.988582,136.1472
4053,0.106831,0.999527,1.00056,1.00132,0.99628,0.989208,136.1808
4054,0.107005,0.99962,0.999531,1.00135,0.996438,0.989417,136.2144
4055,0.10714,1.00025,0.999044,1.00154,0.996825,0.989643,136.248
4056,0.107464,1.00077,0.999023,1.00151,0.997179,0.990205,136.2816
4057,0.107696,1.001,0.99931,1.00113,0.997031,0.990678,136.3152
4058,0.107925,1.00096,0.999397,1.00107,0.997418,0.990821,136.3488
4059,0.1081,1.00124,0.99964,1.00075,0.998209,0.991133,136.3824
4060,0.108218,1.00138,0.999674,1.0008,0.998695,0.991631,136.416
4061,0.108203,1.00157,0.999477,1.00048,0.999324,0.991509,136.4496
4062,0.107989,1.0019,1.00005,1.00068,1.00007,0.991751,136.4832
4063,0.107617,1.00176,0.999674,1.00047,1.00053,0.991892,136.5168
4064,0.107158,1.00111,0.999978,1.00077,1.00091,0.992145,136.5504
4065,0.106652,1.00105,1.00037,1.00034,1.00157,0.992391,136.584
4066,0.106069,1.00095,1.00074,1.00008,1.002,0.992331,136.6176
4067,0.10545,1.00029,1.00114,1.00023,1.00207,0.992062,136.6512
4068,0.10488,1.00029,1.00126,1.00038,1.00146,0.991606,136.6848
4069,0.104322,1.00007,1.00177,1.00023,1.00081,0.991448,136.7184
4070,0.103839,0.999706,1.00116,1.0005,1.00048,0.991074,136.752
4071,0.103316,0.999632,1.00056,1.00045,1.00028,0.990942,136.7856
4072,0.102813,0.999815,1.00152,1.00134,0.999601,0.990849,136.8192
4073,0.102306,0.999209,1.00194,1.00207,0.999333,0.990959,136.8528
4074,0.101862,0.999103,1.00208,1.00287,0.999038,0.991313,136.8864
4075,0.101554,0.999753,1.00256,1.00347,0.998671,0.990961,136.92
4076,0.101197,1.00011,1.00264,1.00398,0.99828,0.990901,136.9536
4077,0.100959,1.00094,1.00337,1.00485,0.997822,0.990744,136.9872
4078,0.100836,1.0015,1.00328,1.00532,0.997557,0.990807,137.0208
4079,0.100946,1.00179,1.00324,1.00511,0.997222,0.990769,137.0544
4080,0.101161,1.00296,1.00309,1.00484,0.997503,0.990618,137.088
4081,0.101391,1.00247,1.00357,1.00461,0.997555,0.990169,137.1216
4082,0.101715,1.00234,1.00344,1.00476,0.99815,0.989738,137.1552
4083,0.102117,1.00232,1.0028,1.00469,0.998161,0.989451,137.1888
