depth,RMean,RABD620,RABD670,RABD715,RABD845,RABD830,depth [mm]
20885,0.0701122,1.00639,0.997374,1.00707,1.00144,1.00124,647.435
20886,0.0703941,1.00601,0.99754,1.00631,1.00146,1.00068,647.466
20887,0.0706829,1.00592,0.997601,1.00549,1.00072,0.999469,647.497
20888,0.0709196,1.00483,0.998393,1.00421,1.0005,0.998287,647.528
20889,0.0712046,1.00435,0.997821,1.00284,0.999887,0.997671,647.559
20890,0.0713436,1.00391,0.997263,1.00165,0.999411,0.997307,647.59
20891,0.07148,1.0026,0.996626,1.00097,0.999006,0.996298,647.621
20892,0.0716268,1.00211,0.996505,1.001,0.998935,0.99606,647.652
20893,0.071762,1.00114,0.996074,1.0015,0.999022,0.995522,647.683
20894,0.0718512,1.00053,0.995564,1.00194,0.999323,0.994897,647.714
20895,0.0719159,1.0002,0.995077,1.00248,0.99923,0.995307,647.745
20896,0.0719674,0.999702,0.995008,1.00326,0.999079,0.99579,647.776
20897,0.0719736,0.999776,0.995135,1.00374,0.998759,0.997014,647.807
20898,0.0719604,0.99951,0.996221,1.00411,0.998334,0.998243,647.838
20899,0.071901,0.998313,0.996158,1.005,0.997859,0.99818,647.869
20900,0.0718725,0.998352,0.996484,1.00592,0.997601,0.998347,647.9
20901,0.0718669,0.999683,0.997081,1.00544,0.997556,0.998773,647.931
20902,0.0717643,0.999881,0.997971,1.00552,0.997169,0.999411,647.962
20903,0.0715843,1.00056,0.998627,1.00554,0.997463,0.999961,647.993
20904,0.071354,1.00078,0.998553,1.00608,0.997494,0.999694,648.024
20905,0.0711127,1.00059,0.99814,1.00666,0.997058,1.00011,648.055
20906,0.0707971,1.00048,0.998062,1.00774,0.996905,1.00014,648.086
20907,0.0705007,1.00151,0.998384,1.00816,0.997149,1.00033,648.117
20908,0.0702558,1.00167,0.998692,1.00881,0.997276,1.00094,648.148
20909,0.0700476,1.00216,0.998803,1.00839,0.997684,1.00136,648.179
20910,0.0699236,1.00162,0.999205,1.00755,0.997834,1.00208,648.21
20911,0.069808,1.00139,0.999313,1.0069,0.997786,1.00215,648.241
20912,0.0697586,1.00047,0.998976,1.00557,0.998298,1.00273,648.272
20913,0.0697977,1.00042,0.997834,1.0043,0.998433,1.00322,648.303
20914,0.0697786,1.00004,0.99739,1.00399,0.999094,1.00331,648.334
20915,0.0699013,0.999779,0.996818,1.00402,0.999737,1.00303,648.365
20916,0.0701143,0.999208,0.996676,1.00396,1.00034,1.00322,648.396
20917,0.0703764,0.998544,0.996281,1.00417,1.00076,1.00335,648.427
20918,0.070694,0.998391,0.995833,1.00492,1.00039,1.00333,648.458
20919,0.0710663,0.99851,0.995571,1.00555,1.00036,1.00285,648.489
20920,0.071535,0.99859,0.995742,1.00645,1.0008,1.0021,648.52
20921,0.0720795,0.999212,0.995642,1.00671,1.0004,1.00192,648.551
20922,0.0727467,0.998678,0.995757,1.00675,1.0003,1.0014,648.582
20923,0.0734935,0.998555,0.995403,1.00675,0.999968,1.00035,648.613
20924,0.074284,0.99922,0.995372,1.0065,0.999721,0.999933,648.644
20925,0.0750278,0.999565,0.995721,1.00609,0.999748,0.999614,648.675
20926,0.0757175,0.999267,0.995832,1.00655,1.00017,0.999756,648.706
20927,0.076283,0.999284,0.996212,1.00781,0.999682,0.999595,648.737
20928,0.0767544,0.998781,0.995812,1.00815,0.999628,0.999092,648.768
20929,0.0772147,0.998691,0.995876,1.00894,0.999352,0.999538,648.799
20930,0.0775526,0.99825,0.996097,1.00948,0.998897,0.999363,648.83
20931,0.0778852,0.998497,0.997144,1.00927,0.998452,0.999407,648.861
20932,0.0781601,0.998544,0.997555,1.00966,0.998361,0.999902,648.892
20933,0.0784247,0.998942,0.998525,1.00951,0.998221,1.00026,648.923
20934,0.078699,0.998762,0.998975,1.00881,0.998342,1.00059,648.954
20935,0.0789012,0.999039,0.999373,1.00808,0.998096,1.00027,648.985
20936,0.0791142,0.998847,0.999458,1.0071,0.998393,1.00084,649.016
20937,0.0793014,0.998899,0.999664,1.00694,0.998401,1.00079,649.047
20938,0.0794593,0.999133,0.999597,1.00721,0.998205,1.00089,649.078
20939,0.0797419,0.999864,0.999071,1.00683,0.998315,1.00075,649.109
20940,0.0800735,0.999556,0.998982,1.00684,0.998254,1.00056,649.14
20941,0.080452,1.00011,0.999074,1.0072,0.998555,1.00055,649.171
20942,0.0808248,1.00049,0.999344,1.00689,0.998848,1.00015,649.202
20943,0.0813092,1.00123,0.999583,1.00592,0.999601,0.999718,649.233
20944,0.081838,1.00132,1.00036,1.00504,1.00002,0.999598,649.264
20945,0.0824945,1.00108,1.00062,1.00475,0.999869,0.999476,649.295
20946,0.0832006,1.00085,1.00147,1.00431,1.00006,0.999266,649.326
20947,0.0839153,1.00049,1.00184,1.00383,1.00045,0.99881,649.357
20948,0.0846817,1.00059,1.00236,1.00414,1.00065,0.998748,649.388
20949,0.085378,1.00006,1.00289,1.00427,1.0011,0.998506,649.419
20950,0.086043,0.999723,1.00267,1.00427,1.00089,0.998241,649.45
20951,0.086551,0.999306,1.00285,1.00477,1.00068,0.998022,649.481
20952,0.0870031,0.999339,1.00304,1.00474,1.00086,0.997642,649.512
20953,0.0873704,0.999575,1.00355,1.0044,1.00132,0.998179,649.543
20954,0.087617,1.00012,1.00405,1.00459,1.0013,0.998059,649.574
20955,0.0877543,1.00083,1.0048,1.00488,1.00136,0.998509,649.605
20956,0.0877035,1.00138,1.0054,1.00528,1.00129,0.998722,649.636
20957,0.087499,1.0015,1.00545,1.00552,1.00128,0.998932,649.667
20958,0.0872388,1.00117,1.00451,1.00568,1.00141,0.998321,649.698
20959,0.0869121,1.00168,1.00372,1.00587,1.0013,0.998371,649.729
20960,0.0865075,1.0019,1.00283,1.00581,1.00168,0.998727,649.76
20961,0.0860177,1.00238,1.00125,1.0057,1.00171,0.998685,649.791
20962,0.085473,1.00276,1.00011,1.00527,1.00129,0.998832,649.822
20963,0.0848929,1.00298,0.998728,1.00471,1.0016,0.999248,649.853
20964,0.0843362,1.00315,0.998297,1.00429,1.00158,0.999368,649.884
20965,0.0837456,1.00315,0.997207,1.00331,1.00169,0.999812,649.915
20966,0.0831302,1.00323,0.996617,1.00288,1.00173,1.00011,649.946
20967,0.0825719,1.00265,0.996373,1.00241,1.00178,1.00017,649.977
20968,0.0820498,1.0022,0.996259,1.00196,1.00194,0.9996,650.008
20969,0.0816153,1.0009,0.995844,1.00192,1.002,0.999434,650.039
20970,0.0811533,1.00078,0.996396,1.00138,1.0018,0.998742,650.07
20971,0.080738,1.00056,0.99669,1.00137,1.00204,0.997792,650.101
20972,0.0803963,1.001,0.997066,1.00126,1.00192,0.997046,650.132
20973,0.0800768,1.00064,0.997224,1.00074,1.00177,0.99662,650.163
20974,0.0797652,1.00074,0.997602,1.00042,1.0016,0.996137,650.194
20975,0.0794585,1.00064,0.998592,1.00048,1.002,0.995897,650.225
20976,0.0791945,1.00057,0.999582,1.00028,1.00216,0.996007,650.256
20977,0.0789051,1.00021,1.0001,1.00046,1.0027,0.996239,650.287
20978,0.0786336,0.999531,1.00048,1.00177,1.00217,0.996127,650.318
20979,0.078344,0.998354,1.00078,1.00242,1.00164,0.99682,650.349
20980,0.0780172,0.997926,1.00094,1.00305,1.00101,0.996945,650.38
20981,0.0778042,0.997254,1.00045,1.00398,1.0004,0.997817,650.411
20982,0.0776537,0.996857,1.00023,1.00428,0.99951,0.997931,650.442
20983,0.0775503,0.998014,1.00071,1.00388,0.998948,0.998939,650.473
20984,0.0774646,0.998474,1.00024,1.00381,0.999071,0.999491,650.504
20985,0.0774806,0.998319,0.999941,1.00427,0.998404,1.00051,650.535
20986,0.0775545,0.998661,0.999595,1.00452,0.997576,1.00156,650.566
20987,0.0776829,0.998685,0.998955,1.00506,0.996984,1.00218,650.597
20988,0.0779239,0.999071,0.999425,1.00603,0.996535,1.00246,650.628
20989,0.0782128,0.999413,0.998827,1.0064,0.996562,1.00252,650.659
20990,0.0785714,1.00004,0.998871,1.0071,0.996599,1.00312,650.69
20991,0.0789769,1.00047,0.99847,1.00745,0.997072,1.00348,650.721
20992,0.0794292,1.00156,0.998401,1.00713,0.997028,1.00326,650.752
20993,0.079941,1.00217,0.99853,1.00728,0.996932,1.00312,650.783
20994,0.080376,1.00343,0.99919,1.00722,0.996885,1.00222,650.814
20995,0.0808809,1.00448,0.999044,1.00753,0.997598,1.00193,650.845
20996,0.0815144,1.00549,0.998494,1.00698,0.99787,1.00174,650.876
20997,0.0821184,1.00588,0.998335,1.00651,0.998089,1.00129,650.907
20998,0.0826998,1.00557,0.998294,1.00618,0.998745,1.0009,650.938
20999,0.0833046,1.005,0.998056,1.00591,0.999449,1.00097,650.969
21000,0.0838407,1.00455,0.997933,1.00575,1.00008,1.00091,651.0
21001,0.0843235,1.0036,0.997837,1.00584,1.00044,1.00076,651.031
21002,0.0847361,1.00291,0.997475,1.00541,1.00012,1.00083,651.062
21003,0.0850774,1.00317,0.997405,1.00537,0.999572,1.00063,651.093
21004,0.0853392,1.00379,0.997599,1.00495,0.999636,0.999985,651.124
21005,0.0855569,1.00293,0.998277,1.00518,0.999503,0.999771,651.155
21006,0.0856801,1.00366,0.999475,1.00463,0.999701,0.998931,651.186
21007,0.0857428,1.00356,0.999952,1.00411,1.00004,0.998959,651.217
21008,0.0857163,1.00237,1.0,1.00446,0.999769,0.998733,651.248
21009,0.08566,1.0014,1.00012,1.00426,0.998886,0.998703,651.279
21010,0.0855036,1.00158,0.999795,1.00443,0.998624,0.998031,651.31
21011,0.0853042,1.00107,1.00035,1.00475,0.998487,0.997382,651.341
21012,0.0850715,1.00199,1.00104,1.00555,0.998562,0.997015,651.372
21013,0.0848709,1.00209,1.00052,1.00536,0.998495,0.996271,651.403
21014,0.0846149,1.0026,1.0012,1.0054,0.997906,0.996864,651.434
21015,0.0843447,1.00248,1.00078,1.0061,0.997635,0.996809,651.465
21016,0.0840835,1.00176,1.00107,1.00596,0.997038,0.996396,651.496
21017,0.0838481,1.00125,1.0002,1.00641,0.996773,0.996368,651.527
21018,0.083535,1.00108,0.999936,1.00685,0.996446,0.996388,651.558
21019,0.083355,1.00187,0.999114,1.00739,0.996453,0.996893,651.589
21020,0.0832875,1.00242,0.998421,1.00749,0.996224,0.996291,651.62
21021,0.0831483,1.00243,0.998022,1.00772,0.996167,0.996414,651.651
21022,0.0830069,1.00128,0.997586,1.00785,0.996062,0.996859,651.682
21023,0.0828438,1.00165,0.997386,1.00814,0.996394,0.997438,651.713
21024,0.0826204,1.00179,0.997221,1.00801,0.996407,0.997524,651.744
21025,0.082416,1.00174,0.996503,1.00862,0.996454,0.998043,651.775
21026,0.0822103,1.00228,0.996556,1.00916,0.996438,0.997883,651.806
21027,0.0820438,1.00331,0.996731,1.00995,0.996611,0.997577,651.837
21028,0.0818899,1.00271,0.996786,1.00954,0.996828,0.997857,651.868
21029,0.0817065,1.00303,0.996769,1.00894,0.996691,0.997996,651.899
21030,0.0815708,1.00346,0.997316,1.00829,0.997054,0.998386,651.93
21031,0.0814009,1.00243,0.996785,1.00773,0.997668,0.998894,651.961
21032,0.0812544,1.00176,0.997134,1.00795,0.997186,0.999062,651.992
21033,0.0811957,1.00144,0.997042,1.00772,0.997464,0.999219,652.023
21034,0.0811681,1.00125,0.997317,1.0075,0.998061,0.999251,652.054
21035,0.0811861,1.00086,0.998211,1.00727,0.998315,0.999367,652.085
21036,0.0812697,1.0014,0.999046,1.00731,0.998531,0.999276,652.116
21037,0.0814842,1.00076,0.999377,1.00686,0.99855,0.999361,652.147
21038,0.0817534,1.00061,1.00038,1.007,0.998294,0.999917,652.178
21039,0.0820893,1.00001,1.0006,1.00704,0.998613,1.00048,652.209
21040,0.0825468,1.00029,1.00084,1.00658,0.998796,1.0002,652.24
21041,0.0830328,1.00073,1.00051,1.00649,0.999261,1.00032,652.271
21042,0.0835462,1.00085,1.00148,1.00722,0.999815,1.00024,652.302
21043,0.084194,1.00111,1.00167,1.00725,1.00047,0.99992,652.333
21044,0.084808,1.00112,1.00151,1.00704,1.00103,0.999396,652.364
21045,0.0853567,1.00124,1.00128,1.00653,1.00147,0.9994,652.395
21046,0.085832,1.00098,1.00115,1.00572,1.00157,0.999085,652.426
21047,0.0862696,1.00218,1.00117,1.00534,1.002,0.998829,652.457
21048,0.0865737,1.00226,1.00083,1.00475,1.00192,0.998194,652.488
21049,0.0868567,1.0021,1.00025,1.0049,1.00248,0.997981,652.519
21050,0.0870108,1.0023,1.00039,1.00433,1.00259,0.997361,652.55
21051,0.0871015,1.00263,1.00009,1.00382,1.00293,0.997242,652.581
21052,0.0870926,1.00257,0.999613,1.00308,1.00288,0.997161,652.612
21053,0.086937,1.003,0.998833,1.00197,1.00306,0.996714,652.643
21054,0.0867787,1.00135,0.998905,1.00229,1.00321,0.996968,652.674
21055,0.0865495,1.00107,0.998158,1.00175,1.00315,0.996892,652.705
21056,0.0862552,1.00092,0.998106,1.00175,1.00176,0.997048,652.736
21057,0.085959,1.00036,0.997701,1.00122,1.00167,0.9969,652.767
21058,0.0855766,0.999934,0.997889,1.00103,1.0014,0.997267,652.798
21059,0.085177,0.999803,0.997746,1.0014,1.00074,0.997649,652.829
21060,0.0847828,0.999541,0.997833,1.00209,1.0005,0.998037,652.86
21061,0.0844612,0.999874,0.997374,1.00242,0.999601,0.99835,652.891
21062,0.0841019,1.00006,0.997461,1.00303,0.998978,0.998667,652.922
21063,0.0836682,1.00035,0.997917,1.00329,0.998781,0.999031,652.953
21064,0.0833055,0.999967,0.99768,1.00379,0.998684,0.99847,652.984
21065,0.082849,0.999595,0.997957,1.00385,0.998715,0.998877,653.015
21066,0.0824176,0.999409,0.99784,1.00448,0.998624,0.99899,653.046
21067,0.0819985,0.999815,0.99774,1.00444,0.998352,0.999193,653.077
21068,0.081574,1.0007,0.997421,1.00458,0.998227,0.999303,653.108
21069,0.0812244,1.0014,0.99673,1.00482,0.997755,0.999117,653.139
21070,0.0808698,1.00181,0.996265,1.00483,0.997704,0.998877,653.17
21071,0.0804695,1.00238,0.996324,1.00496,0.998169,0.9985,653.201
21072,0.0800815,1.00243,0.995854,1.00486,0.998749,0.998352,653.232
21073,0.0797514,1.00256,0.995979,1.00522,0.999502,0.998315,653.263
21074,0.0793842,1.00312,0.996748,1.00552,0.99946,0.998233,653.294
21075,0.0790672,1.00386,0.99698,1.00591,0.999815,0.998692,653.325
21076,0.0787869,1.00373,0.996332,1.00596,0.999241,0.999139,653.356
21077,0.0784969,1.00354,0.995418,1.00592,0.999053,0.999557,653.387
21078,0.0783224,1.00414,0.996275,1.006,0.998563,1.00014,653.418
21079,0.0782044,1.00471,0.996262,1.00534,0.998034,1.00016,653.449
21080,0.0781032,1.00422,0.99672,1.00589,0.997388,1.00028,653.48
21081,0.0780088,1.00352,0.99678,1.00598,0.997486,0.999663,653.511
21082,0.0780002,1.00324,0.99644,1.0066,0.99722,1.00022,653.542
21083,0.0781245,1.00289,0.995669,1.00672,0.996883,1.00034,653.573
21084,0.0783378,1.00225,0.995768,1.00641,0.997016,0.999888,653.604
21085,0.0786012,1.00135,0.994919,1.00585,0.996524,0.999234,653.635
21086,0.0788393,1.00035,0.995122,1.00548,0.996135,0.998945,653.666
21087,0.079138,0.999629,0.995478,1.00504,0.996292,0.998414,653.697
21088,0.0794677,0.998464,0.994807,1.004,0.996383,0.997789,653.728
21089,0.0798439,0.998556,0.994858,1.00331,0.996555,0.997646,653.759
21090,0.0803,0.998665,0.995005,1.00301,0.996232,0.996956,653.79
21091,0.0808038,0.998973,0.995152,1.00306,0.996506,0.9965,653.821
21092,0.0813384,0.999202,0.994646,1.00255,0.997141,0.995679,653.852
21093,0.0818892,0.999691,0.99474,1.00215,0.997299,0.994588,653.883
21094,0.082376,0.999847,0.995249,1.00114,0.998051,0.993563,653.914
21095,0.0828179,0.999861,0.995682,1.0005,0.998848,0.993019,653.945
21096,0.083248,0.999856,0.99575,1.00007,0.999289,0.992833,653.976
21097,0.0835768,0.999926,0.996177,0.999995,1.00017,0.992876,654.007
21098,0.0837849,1.00014,0.996758,1.00032,1.00006,0.993567,654.038
21099,0.0838791,1.00067,0.99689,1.00066,1.00015,0.993963,654.069
21100,0.0839231,1.00043,0.996533,1.00141,0.999745,0.994087,654.1
21101,0.0838578,1.00107,0.996074,1.00196,0.99957,0.994399,654.131
21102,0.0838722,1.00159,0.996955,1.00208,0.998936,0.99517,654.162
21103,0.0838777,1.00123,0.996905,1.00289,0.998579,0.99539,654.193
21104,0.0838403,1.00129,0.997837,1.00368,0.998063,0.995901,654.224
21105,0.0838308,1.00112,0.997966,1.00399,0.997493,0.996371,654.255
21106,0.0839226,1.00077,0.997064,1.00403,0.997316,0.997135,654.286
21107,0.0840341,1.00002,0.996992,1.00385,0.997139,0.997566,654.317
21108,0.0840905,0.999519,0.996719,1.00327,0.997288,0.997169,654.348
21109,0.0841083,0.998738,0.996172,1.00317,0.997205,0.997752,654.379
21110,0.0840446,0.999166,0.99649,1.0028,0.997364,0.998539,654.41
21111,0.0839446,0.999089,0.996648,1.00261,0.998374,0.998421,654.441
21112,0.0836837,0.998794,0.996587,1.00166,0.998184,0.998717,654.472
21113,0.0833436,0.999227,0.997227,1.00145,0.997708,0.998094,654.503
21114,0.0828728,0.999411,0.99789,1.00116,0.997935,0.998149,654.534
21115,0.082243,0.999263,0.998178,1.00157,0.998542,0.998491,654.565
21116,0.0815097,0.999485,0.998294,1.0014,0.998487,0.998538,654.596
21117,0.0806667,0.999519,0.999083,1.00177,0.998345,0.998884,654.627
21118,0.0797339,0.999294,0.99874,1.00089,0.997994,0.998333,654.658
21119,0.0787632,0.999019,0.998741,1.00048,0.997849,0.998142,654.689
21120,0.0777583,0.9995,0.99839,1.00047,0.998033,0.998087,654.72
21121,0.0766976,0.99942,0.998323,1.0007,0.998465,0.998044,654.751
21122,0.0755626,0.999369,0.998786,1.00141,0.998101,0.997765,654.782
21123,0.0744886,0.999326,0.998701,1.00118,0.997914,0.997555,654.813
21124,0.0734559,0.999422,0.998228,1.00199,0.997323,0.997605,654.844
21125,0.0724933,1.00019,0.99795,1.00205,0.996606,0.997859,654.875
21126,0.0717481,1.00061,0.99825,1.00272,0.996318,0.997813,654.906
21127,0.0710446,1.00083,0.998603,1.00334,0.996055,0.997935,654.937
21128,0.0704847,1.00047,0.998604,1.00335,0.995742,0.998326,654.968
21129,0.0700403,1.00008,0.99785,1.00404,0.995622,0.998152,654.999
21130,0.0696601,1.00025,0.997421,1.00415,0.995844,0.998091,655.03
21131,0.0693183,1.00023,0.997369,1.00451,0.996645,0.998068,655.061
21132,0.0689932,0.999879,0.996754,1.00399,0.996925,0.998231,655.092
21133,0.0686785,0.999826,0.996876,1.00417,0.997838,0.999404,655.123
21134,0.0683073,1.00018,0.997915,1.00394,0.998569,0.99978,655.154
21135,0.0679177,0.999846,0.998836,1.00385,0.998646,0.999924,655.185
21136,0.0674486,0.999935,0.998862,1.00352,0.998228,1.00011,655.216
21137,0.0669391,1.00026,0.998865,1.00431,0.998323,0.999985,655.247
21138,0.0664302,1.00054,0.999435,1.00522,0.998761,1.00122,655.278
21139,0.0658515,1.00092,0.998844,1.00568,0.998574,1.00173,655.309
21140,0.0653114,1.00091,0.998171,1.00578,0.997801,1.00128,655.34
21141,0.0648117,1.00031,0.998164,1.0065,0.99786,1.00053,655.371
21142,0.0644879,1.00075,0.997747,1.00613,0.997702,0.999029,655.402
21143,0.064319,1.00086,0.997098,1.00647,0.997891,0.998962,655.433
21144,0.0643221,1.00211,0.996614,1.00698,0.998387,0.998125,655.464
21145,0.0644461,1.00187,0.99686,1.00688,0.998456,0.997841,655.495
21146,0.0647429,1.00171,0.996956,1.00648,0.99806,0.997297,655.526
21147,0.0652022,1.00233,0.996101,1.00592,0.997811,0.997042,655.557
21148,0.0657885,1.00352,0.995236,1.00562,0.997447,0.996137,655.588
21149,0.0664998,1.00384,0.995106,1.00503,0.997748,0.99589,655.619
21150,0.0672892,1.00386,0.994658,1.00471,0.998289,0.99599,655.65
21151,0.0679745,1.00351,0.994264,1.00426,0.9985,0.996086,655.681
21152,0.0686844,1.00308,0.993951,1.00305,0.999148,0.995954,655.712
21153,0.0692544,1.00357,0.994357,1.00362,0.999738,0.995454,655.743
21154,0.0696791,1.00418,0.994581,1.00287,1.00018,0.996042,655.774
21155,0.0698683,1.00399,0.994247,1.0016,1.00145,0.996525,655.805
21156,0.0698493,1.00346,0.995384,1.00051,1.00194,0.998086,655.836
21157,0.0696753,1.0035,0.996688,0.99992,1.00292,0.999368,655.867
21158,0.0692164,1.00315,0.997427,0.999485,1.00331,0.999792,655.898
21159,0.0686086,1.00342,0.997378,0.999406,1.00289,1.00082,655.929
21160,0.0678355,1.00374,0.996708,0.999486,1.00328,1.00161,655.96
21161,0.0669193,1.00408,0.996321,0.999923,1.00354,1.00282,655.991
21162,0.0658764,1.00441,0.997086,0.999256,1.00345,1.00271,656.022
21163,0.0647594,1.00471,0.99586,0.999197,1.00441,1.00302,656.053
21164,0.0635776,1.00397,0.996396,1.00036,1.00448,1.0025,656.084
21165,0.062365,1.00438,0.996118,1.0016,1.00487,1.00234,656.115
21166,0.0612405,1.00512,0.995479,1.00162,1.00468,1.00242,656.146
21167,0.0601316,1.00568,0.994326,1.00164,1.00444,1.00318,656.177
21168,0.0590339,1.00639,0.995105,1.00193,1.00405,1.00303,656.208
21169,0.0579695,1.00561,0.994487,1.00239,1.0035,1.00369,656.239
21170,0.056935,1.00587,0.994376,1.00309,1.00338,1.0039,656.27
21171,0.0560006,1.00584,0.993246,1.00397,1.00375,1.00439,656.301
21172,0.0551617,1.00569,0.992828,1.00346,1.00316,1.00442,656.332
21173,0.054285,1.00504,0.993517,1.00422,1.00331,1.00571,656.363
21174,0.053393,1.00442,0.993102,1.00475,1.00258,1.00655,656.394
21175,0.0525198,1.0047,0.993036,1.00518,1.00229,1.00646,656.425
21176,0.0517415,1.00506,0.993207,1.00498,1.0025,1.00605,656.456
21177,0.0510286,1.00592,0.993519,1.00623,1.00189,1.00606,656.487
21178,0.0503473,1.00589,0.993688,1.00543,1.00213,1.0071,656.518
21179,0.049743,1.00512,0.994214,1.00471,1.00255,1.00765,656.549
21180,0.0492851,1.00411,0.994683,1.00507,1.00236,1.00895,656.58
21181,0.0489323,1.00339,0.994317,1.00509,1.00198,1.00855,656.611
21182,0.0486545,1.00306,0.99417,1.00559,1.00201,1.00835,656.642
21183,0.0485476,1.00365,0.995057,1.00577,1.00222,1.00882,656.673
21184,0.0485539,1.00355,0.996271,1.00655,1.00261,1.00819,656.704
21185,0.048619,1.00449,0.996167,1.00634,1.00274,1.0074,656.735
21186,0.0487171,1.00428,0.995954,1.00554,1.00242,1.00592,656.766
21187,0.048859,1.00433,0.995234,1.00567,1.00263,1.00713,656.797
21188,0.0489532,1.00361,0.996084,1.00615,1.00253,1.00626,656.828
21189,0.0491191,1.00475,0.995052,1.00539,1.00215,1.0061,656.859
21190,0.0492609,1.00485,0.995425,1.00437,1.00212,1.006,656.89
21191,0.049428,1.00563,0.995916,1.00406,1.00243,1.00631,656.921
21192,0.0495482,1.00655,0.996927,1.00417,1.00196,1.00594,656.952
21193,0.0496985,1.00715,0.996961,1.00495,1.00216,1.00658,656.983
21194,0.0498957,1.00778,0.997682,1.00518,1.00206,1.00678,657.014
21195,0.050096,1.00683,0.997286,1.00482,1.00172,1.00685,657.045
21196,0.0503257,1.0078,0.997607,1.00399,0.999961,1.00675,657.076
21197,0.0504712,1.00817,0.99742,1.0034,0.999394,1.0069,657.107
21198,0.0506636,1.00878,0.997512,1.00356,0.997986,1.00616,657.138
21199,0.0508974,1.00943,0.99688,1.00357,0.997878,1.00537,657.169
21200,0.0511676,1.00848,0.99621,1.00432,0.997641,1.00477,657.2
21201,0.0514674,1.00805,0.99569,1.00399,0.996591,1.00534,657.231
21202,0.0517345,1.00755,0.995349,1.00387,0.996171,1.00621,657.262
21203,0.0520216,1.00682,0.99473,1.00409,0.995476,1.0061,657.293
21204,0.052268,1.00587,0.994367,1.00555,0.995585,1.00587,657.324
21205,0.0525756,1.00538,0.994421,1.00634,0.995779,1.00466,657.355
21206,0.0529377,1.00567,0.994578,1.00696,0.99602,1.00495,657.386
21207,0.0532522,1.00579,0.99495,1.0078,0.996534,1.00474,657.417
21208,0.0536288,1.00477,0.994881,1.00772,0.995957,1.00423,657.448
21209,0.0538965,1.00494,0.99477,1.00654,0.996397,1.00479,657.479
21210,0.0542403,1.004,0.99486,1.00619,0.996107,1.00511,657.51
21211,0.0545301,1.00305,0.995209,1.0062,0.996813,1.00569,657.541
21212,0.0548215,1.0026,0.995061,1.00658,0.997873,1.00561,657.572
21213,0.0550825,1.00369,0.995388,1.00578,0.998496,1.00532,657.603
21214,0.0553218,1.00353,0.996248,1.0056,0.999839,1.00526,657.634
21215,0.055577,1.00405,0.996716,1.00654,1.00071,1.00508,657.665
21216,0.0557529,1.00424,0.996931,1.00609,1.00051,1.00479,657.696
21217,0.055924,1.00358,0.996869,1.00604,1.00115,1.00479,657.727
21218,0.0560752,1.0035,0.996334,1.00557,1.00139,1.00442,657.758
21219,0.0561049,1.00358,0.995962,1.00436,1.00198,1.00376,657.789
21220,0.0561111,1.0046,0.994887,1.00369,1.00107,1.00369,657.82
21221,0.0559672,1.00354,0.994375,1.0037,1.00152,1.0034,657.851
21222,0.0557683,1.00283,0.994689,1.0045,1.00157,1.00343,657.882
21223,0.0555023,1.00198,0.993848,1.00489,1.00203,1.00376,657.913
21224,0.055175,1.00134,0.99364,1.00507,1.00234,1.00471,657.944
21225,0.0547513,1.00132,0.993786,1.00533,1.002,1.00533,657.975
21226,0.0542853,1.00189,0.993443,1.00632,1.00162,1.00502,658.006
21227,0.0538157,1.00147,0.993331,1.00659,1.00242,1.00506,658.037
21228,0.05341,1.0019,0.993863,1.00777,1.00216,1.00508,658.068
21229,0.0531006,1.0023,0.99377,1.00731,1.00144,1.00535,658.099
21230,0.0528482,1.00226,0.993288,1.00652,1.00037,1.00543,658.13
21231,0.0526475,1.00199,0.993636,1.00606,0.9997,1.00549,658.161
21232,0.0524709,1.00178,0.993253,1.00536,0.998719,1.00553,658.192
21233,0.0523043,1.003,0.993826,1.00542,0.998162,1.00572,658.223
21234,0.0523387,1.00291,0.992309,1.00653,0.997955,1.00439,658.254
21235,0.0523733,1.0027,0.991679,1.00682,0.997588,1.0041,658.285
21236,0.0525313,1.00294,0.990251,1.0073,0.997779,1.00396,658.316
21237,0.0527791,1.00377,0.991063,1.00701,0.997677,1.00296,658.347
21238,0.0531327,1.00379,0.990775,1.00656,0.997528,1.00269,658.378
21239,0.0534833,1.00458,0.990667,1.0056,0.997555,1.00253,658.409
21240,0.053879,1.00491,0.989518,1.00424,0.997638,1.00259,658.44
21241,0.0543075,1.00562,0.989966,1.00421,0.998809,1.00248,658.471
21242,0.0547951,1.00626,0.99038,1.00395,0.999229,1.00245,658.502
21243,0.0552466,1.00664,0.990068,1.00353,1.00009,1.00205,658.533
21244,0.0557353,1.00708,0.989958,1.00373,0.999721,1.00185,658.564
21245,0.05632,1.00624,0.991018,1.00387,1.00048,1.00166,658.595
21246,0.0569152,1.00645,0.991448,1.00337,1.00076,1.00172,658.626
21247,0.0575831,1.00629,0.992574,1.00392,1.00104,1.00196,658.657
21248,0.0583174,1.00661,0.993157,1.00448,1.00175,1.00291,658.688
21249,0.0591278,1.00645,0.994422,1.00543,1.00206,1.00254,658.719
21250,0.05998,1.00595,0.994892,1.00479,1.00213,1.00248,658.75
21251,0.0608982,1.00551,0.995638,1.00471,1.00218,1.00343,658.781
21252,0.0618626,1.00572,0.996621,1.00479,1.00126,1.00329,658.812
21253,0.0627668,1.00519,0.99686,1.00458,1.00101,1.00281,658.843
