depth,RMean,RABD620,RABD670,RABD715,RABD845,RABD830,depth [mm]
6495,0.0897805,1.00657,1.01184,0.998582,0.998935,0.988516,213.6855
6496,0.0897229,1.00615,1.01163,0.998858,0.998628,0.988967,213.7184
6497,0.0896892,1.00556,1.0111,0.998955,0.998557,0.988863,213.7513
6498,0.08966,1.00499,1.0108,0.998886,0.998745,0.988934,213.7842
6499,0.08961,1.00496,1.01103,0.999151,0.998947,0.9893,213.8171
6500,0.0895477,1.00503,1.01153,0.99984,0.998702,0.988995,213.85
6501,0.0894491,1.00508,1.01181,0.999776,0.998792,0.988718,213.8829
6502,0.0893488,1.00551,1.0129,0.999581,0.998592,0.988389,213.9158
6503,0.0892093,1.0058,1.0136,0.999847,0.99872,0.988736,213.9487
6504,0.0890809,1.00577,1.01423,0.999641,0.999232,0.988901,213.9816
6505,0.08901,1.00541,1.01383,0.999062,0.999366,0.988962,214.0145
6506,0.0889657,1.00517,1.01436,0.998932,0.999281,0.9889,214.0474
6507,0.0889659,1.0049,1.01425,0.99917,0.999421,0.98899,214.0803
6508,0.0890051,1.0051,1.01477,0.999047,0.999533,0.988636,214.1132
6509,0.0890582,1.00397,1.0143,0.998671,0.999962,0.988524,214.1461
6510,0.089188,1.00372,1.01386,0.998562,0.999491,0.988367,214.179
6511,0.0893617,1.00346,1.01318,0.998187,0.999066,0.98796,214.2119
6512,0.0894981,1.00381,1.01324,0.998269,0.998699,0.98807,214.2448
6513,0.0895736,1.00381,1.01365,0.998531,0.998427,0.988041,214.2777
6514,0.0895733,1.00309,1.01413,0.99863,0.998286,0.988008,214.3106
6515,0.0896488,1.00299,1.01418,0.998974,0.998078,0.987795,214.3435
6516,0.0897008,1.00326,1.01429,0.998913,0.998263,0.987464,214.3764
6517,0.0897745,1.00255,1.01369,0.998658,0.99842,0.987828,214.4093
6518,0.0899034,1.00267,1.01386,0.998584,0.998565,0.988482,214.4422
6519,0.0900284,1.00241,1.01312,0.997719,0.998334,0.988811,214.4751
6520,0.0901074,1.00223,1.013,0.997621,0.998271,0.989586,214.508
6521,0.0901646,1.00243,1.01243,0.997045,0.997862,0.989951,214.5409
6522,0.0900764,1.00287,1.01306,0.997391,0.997547,0.990253,214.5738
6523,0.0898849,1.00349,1.01351,0.997116,0.997556,0.989901,214.6067
6524,0.0896629,1.00384,1.01383,0.997096,0.99739,0.990042,214.6396
6525,0.0894572,1.00425,1.01319,0.99661,0.997469,0.990246,214.6725
6526,0.089277,1.00455,1.01302,0.996931,0.998085,0.990072,214.7054
6527,0.0890304,1.00502,1.01251,0.997387,0.99849,0.990445,214.7383
6528,0.0887322,1.00489,1.01195,0.99749,0.998551,0.990402,214.7712
6529,0.0883255,1.00496,1.0114,0.997759,0.998706,0.990367,214.8041
6530,0.0877853,1.00503,1.01165,0.998345,0.999072,0.990563,214.837
6531,0.0873064,1.00419,1.01155,0.998942,0.999019,0.990495,214.8699
6532,0.0868834,1.00416,1.01122,0.99897,0.998907,0.990406,214.9028
6533,0.0865275,1.00353,1.01043,0.999341,0.998676,0.990291,214.9357
6534,0.086272,1.00383,1.01045,0.999678,0.998428,0.990301,214.9686
6535,0.0859652,1.0033,1.0107,1.00046,0.998311,0.990259,215.0015
6536,0.0856765,1.00344,1.01103,1.00137,0.998365,0.990821,215.0344
6537,0.0854601,1.00349,1.01081,1.00188,0.998711,0.990681,215.0673
6538,0.0853483,1.00273,1.01095,1.00258,0.998849,0.990026,215.1002
6539,0.0852657,1.0034,1.01129,1.00237,0.998512,0.990336,215.1331
6540,0.0851658,1.00385,1.0114,1.00228,0.998395,0.989969,215.166
6541,0.0850374,1.00378,1.01198,1.002,0.998188,0.990179,215.1989
6542,0.0849764,1.0039,1.0126,1.00131,0.997925,0.990339,215.2318
6543,0.084963,1.0035,1.01266,1.00038,0.997691,0.990397,215.2647
6544,0.0850589,1.00448,1.01343,1.00008,0.997499,0.9905,215.2976
6545,0.0851532,1.00402,1.01417,0.99954,0.997261,0.990149,215.3305
6546,0.0852714,1.00353,1.01545,0.999764,0.997512,0.989787,215.3634
6547,0.0853267,1.00328,1.01628,0.999327,0.997428,0.989198,215.3963
6548,0.0852134,1.00381,1.01655,0.998992,0.997406,0.989277,215.4292
6549,0.0849796,1.00373,1.01698,0.998946,0.997236,0.989042,215.4621
6550,0.084477,1.00442,1.01739,0.998997,0.99725,0.989016,215.495
6551,0.0837249,1.00428,1.01871,0.999084,0.997128,0.989044,215.5279
6552,0.0829283,1.00339,1.01884,0.999225,0.997079,0.989091,215.5608
6553,0.0820557,1.00265,1.01906,0.998852,0.997482,0.988904,215.5937
6554,0.0811531,1.00268,1.01856,0.998681,0.997537,0.988766,215.6266
6555,0.0803613,1.00186,1.01866,0.998705,0.997311,0.988672,215.6595
6556,0.0796765,1.00238,1.01747,0.997985,0.997316,0.989147,215.6924
6557,0.0790528,1.00208,1.01642,0.99772,0.997507,0.989208,215.7253
6558,0.078543,1.00212,1.01568,0.998154,0.997933,0.989911,215.7582
6559,0.078194,1.00257,1.01444,0.998398,0.998694,0.990292,215.7911
6560,0.078068,1.00308,1.01374,0.998552,0.999181,0.990925,215.824
6561,0.0781309,1.00312,1.01268,0.998411,0.999539,0.990655,215.8569
6562,0.0783844,1.003,1.01214,0.99889,0.999529,0.990447,215.8898
6563,0.0787216,1.00353,1.01174,0.998661,0.998802,0.990978,215.9227
6564,0.0791779,1.00372,1.0113,0.998907,0.998575,0.99079,215.9556
6565,0.0798107,1.0028,1.01041,0.998713,0.998537,0.991166,215.9885
6566,0.0807567,1.00289,1.0096,0.998087,0.9986,0.991018,216.0214
6567,0.0818426,1.00328,1.00926,0.997804,0.998558,0.99082,216.0543
6568,0.0830378,1.00348,1.00879,0.997921,0.998182,0.990547,216.0872
6569,0.0840485,1.00236,1.00894,0.998235,0.998206,0.990196,216.1201
6570,0.0849676,1.00258,1.00839,0.998112,0.997838,0.989897,216.153
6571,0.0855734,1.00298,1.00837,0.997995,0.997102,0.989796,216.1859
6572,0.0859575,1.00308,1.00803,0.997699,0.996587,0.989968,216.2188
6573,0.0861562,1.0036,1.00815,0.997871,0.996304,0.990151,216.2517
6574,0.0861534,1.00309,1.00817,0.997482,0.996592,0.990073,216.2846
6575,0.0859706,1.00333,1.00934,0.997211,0.997011,0.989526,216.3175
6576,0.0857418,1.00298,1.00947,0.996781,0.997037,0.989601,216.3504
6577,0.0853601,1.00343,1.0101,0.99606,0.996853,0.989179,216.3833
6578,0.0849228,1.00359,1.01091,0.995982,0.996881,0.989481,216.4162
6579,0.084569,1.00294,1.01151,0.996018,0.996783,0.989711,216.4491
6580,0.0842799,1.0034,1.0122,0.995473,0.997287,0.990163,216.482
6581,0.0839679,1.00306,1.01333,0.995467,0.998073,0.990098,216.5149
6582,0.083766,1.00273,1.01374,0.995595,0.998798,0.990401,216.5478
6583,0.0838442,1.00343,1.01476,0.995593,0.99952,0.990541,216.5807
6584,0.0840111,1.00379,1.01589,0.996201,0.999537,0.990934,216.6136
6585,0.0842808,1.00432,1.01619,0.996398,0.999845,0.9906,216.6465
6586,0.0845869,1.00428,1.0168,0.996694,0.999673,0.990308,216.6794
6587,0.0847137,1.0046,1.01759,0.996936,0.999494,0.990243,216.7123
6588,0.0846207,1.00487,1.01735,0.997639,0.999576,0.990131,216.7452
6589,0.0844284,1.0051,1.01706,0.99809,0.999397,0.990349,216.7781
6590,0.0841319,1.00616,1.01709,0.998392,0.999589,0.990382,216.811
6591,0.0837649,1.00612,1.01652,0.998839,0.999305,0.990582,216.8439
6592,0.0833154,1.00532,1.01543,0.999381,0.998943,0.990225,216.8768
6593,0.0828578,1.00432,1.01497,0.999697,0.999039,0.990229,216.9097
6594,0.0825055,1.00449,1.01368,0.999801,0.998569,0.989734,216.9426
6595,0.0821528,1.00403,1.01313,1.00006,0.99845,0.989581,216.9755
6596,0.0818061,1.00358,1.01245,1.00017,0.998396,0.988955,217.0084
6597,0.081472,1.00373,1.01214,1.00014,0.998362,0.988848,217.0413
6598,0.0811759,1.00307,1.0121,0.999458,0.998163,0.988255,217.0742
6599,0.0810268,1.00335,1.01241,0.999381,0.998034,0.987866,217.1071
6600,0.0809885,1.00274,1.01259,0.999267,0.997759,0.987623,217.14
6601,0.0810686,1.00298,1.01274,0.998886,0.997509,0.987508,217.1729
6602,0.0813327,1.00273,1.01324,0.999034,0.997491,0.987413,217.2058
6603,0.0816814,1.00248,1.01324,0.99907,0.997085,0.98725,217.2387
6604,0.0820749,1.00283,1.01436,0.998547,0.99721,0.987019,217.2716
6605,0.0825879,1.00251,1.01449,0.998502,0.997302,0.986809,217.3045
6606,0.0832285,1.00327,1.01432,0.998283,0.997304,0.987233,217.3374
6607,0.0839413,1.00406,1.01465,0.998134,0.996989,0.987759,217.3703
6608,0.0845047,1.00446,1.01408,0.997851,0.996727,0.987842,217.4032
6609,0.0849368,1.00437,1.01337,0.996953,0.996627,0.987755,217.4361
6610,0.085169,1.00477,1.01308,0.99663,0.996668,0.987874,217.469
6611,0.0851583,1.00507,1.01329,0.997386,0.996675,0.98807,217.5019
6612,0.0849989,1.00548,1.01281,0.997271,0.996807,0.988244,217.5348
6613,0.0848644,1.00616,1.0131,0.997288,0.997052,0.988534,217.5677
6614,0.0846328,1.00636,1.01252,0.99694,0.997693,0.988707,217.6006
6615,0.0843988,1.00567,1.01218,0.996951,0.997987,0.988694,217.6335
6616,0.0840406,1.00555,1.01173,0.997236,0.99851,0.988979,217.6664
6617,0.0837081,1.0058,1.01199,0.997102,0.999103,0.989065,217.6993
6618,0.0832918,1.00593,1.01166,0.997185,0.999386,0.989211,217.7322
6619,0.0827931,1.00525,1.01134,0.997284,0.999902,0.989453,217.7651
6620,0.0823455,1.00551,1.01104,0.997683,1.00035,0.989793,217.798
6621,0.0818542,1.00552,1.01119,0.997661,1.00055,0.990259,217.8309
6622,0.0813544,1.00485,1.01097,0.997187,1.00083,0.989914,217.8638
6623,0.0808507,1.00517,1.01145,0.997741,1.00108,0.990211,217.8967
6624,0.0801826,1.00574,1.01195,0.997616,1.00099,0.989969,217.9296
6625,0.0795633,1.00565,1.01207,0.997452,1.00099,0.990145,217.9625
6626,0.0790106,1.00574,1.01251,0.997692,1.00118,0.98985,217.9954
6627,0.0784424,1.0054,1.01265,0.997388,1.0011,0.989591,218.0283
6628,0.0779205,1.00481,1.01301,0.997239,1.00135,0.989156,218.0612
6629,0.0775262,1.00475,1.01312,0.997216,1.00118,0.989197,218.0941
6630,0.0772443,1.00457,1.01279,0.997099,1.00086,0.989255,218.127
6631,0.0770485,1.00429,1.01242,0.996502,1.00056,0.988931,218.1599
6632,0.0769048,1.00497,1.0116,0.996457,1.00035,0.988426,218.1928
6633,0.0767957,1.00441,1.01178,0.996571,0.999802,0.988443,218.2257
6634,0.0767869,1.00469,1.01228,0.996934,0.999732,0.988126,218.2586
6635,0.076927,1.005,1.01277,0.99762,0.998954,0.987667,218.2915
6636,0.0770488,1.00588,1.01265,0.997169,0.998669,0.987372,218.3244
6637,0.0772386,1.0058,1.01267,0.997725,0.998405,0.987593,218.3573
6638,0.077423,1.0054,1.01243,0.997612,0.998299,0.987746,218.3902
6639,0.0776494,1.00568,1.01227,0.997724,0.998409,0.987765,218.4231
6640,0.0778764,1.00652,1.01245,0.99787,0.998191,0.98828,218.456
6641,0.0781682,1.00618,1.01218,0.997838,0.998748,0.988172,218.4889
6642,0.0785267,1.00561,1.01138,0.997647,0.998803,0.988937,218.5218
6643,0.0788312,1.00547,1.01051,0.998305,0.998957,0.989265,218.5547
6644,0.0791828,1.00516,1.01057,0.998953,0.99939,0.989595,218.5876
6645,0.0793718,1.00464,1.01001,0.998464,0.999485,0.989465,218.6205
6646,0.0795329,1.00424,1.00929,0.998582,0.999564,0.98905,218.6534
6647,0.0795407,1.00433,1.00981,0.999019,0.999555,0.989111,218.6863
6648,0.0794572,1.00364,1.0094,0.999121,0.999652,0.989013,218.7192
6649,0.0793899,1.00238,1.00935,0.999936,0.999918,0.989353,218.7521
6650,0.0793332,1.00251,1.00949,1.00015,1.00027,0.98947,218.785
6651,0.0792994,1.00185,1.00933,0.999882,1.00018,0.989645,218.8179
6652,0.0793255,1.00108,1.00941,1.00027,0.999879,0.989927,218.8508
6653,0.0794245,1.00125,1.00981,1.00017,0.999416,0.990424,218.8837
6654,0.0796247,1.0005,1.00952,1.00038,0.999758,0.990537,218.9166
6655,0.0796987,1.00082,1.00995,1.00056,0.999268,0.990494,218.9495
6656,0.0798154,1.001,1.01039,1.00103,0.998466,0.990808,218.9824
6657,0.0800295,1.00038,1.01087,1.00086,0.998157,0.991061,219.0153
6658,0.0803478,1.00007,1.01079,1.00067,0.998038,0.990936,219.0482
6659,0.0807898,1.00014,1.01097,1.00036,0.997706,0.990894,219.0811
6660,0.0811502,1.00008,1.01109,1.00044,0.997452,0.99099,219.114
6661,0.0815975,0.999478,1.0114,1.00077,0.997299,0.990866,219.1469
6662,0.0820111,1.00042,1.01176,1.00019,0.997044,0.990377,219.1798
6663,0.0822508,1.00085,1.01206,0.999891,0.996831,0.990203,219.2127
6664,0.08235,1.00126,1.01199,0.99964,0.997083,0.990119,219.2456
6665,0.0823943,1.00132,1.01219,0.999711,0.997404,0.989987,219.2785
6666,0.082268,1.00162,1.01236,0.999627,0.997237,0.989869,219.3114
6667,0.0820758,1.00168,1.01216,0.999848,0.997312,0.989171,219.3443
6668,0.0819287,1.00165,1.0118,0.999367,0.997741,0.988946,219.3772
6669,0.0817663,1.00231,1.01127,0.998793,0.997719,0.988712,219.4101
6670,0.0816168,1.0026,1.01138,0.998772,0.997663,0.988579,219.443
6671,0.0815589,1.00303,1.01129,0.998676,0.997765,0.988945,219.4759
6672,0.0815885,1.00316,1.01038,0.998784,0.998196,0.98927,219.5088
6673,0.0817643,1.00363,1.00982,0.998797,0.998564,0.989718,219.5417
6674,0.0821073,1.0048,1.00924,0.998219,0.998896,0.990102,219.5746
6675,0.082546,1.00446,1.0084,0.997838,0.999021,0.990226,219.6075
6676,0.0830091,1.0048,1.00796,0.998085,0.998878,0.989868,219.6404
6677,0.0835089,1.0051,1.00824,0.997741,0.9992,0.989942,219.6733
6678,0.0840167,1.00543,1.00804,0.997698,0.999399,0.989634,219.7062
6679,0.0845073,1.00498,1.00843,0.997707,0.998565,0.98982,219.7391
6680,0.0851165,1.00507,1.00854,0.997268,0.998194,0.990058,219.772
6681,0.085603,1.00437,1.0077,0.997083,0.99832,0.989899,219.8049
6682,0.0859426,1.00404,1.00753,0.996752,0.998312,0.989956,219.8378
6683,0.0861146,1.00441,1.00792,0.996644,0.998712,0.990236,219.8707
6684,0.0860759,1.00451,1.0085,0.997157,0.998848,0.990815,219.9036
6685,0.0859747,1.00452,1.00932,0.997225,0.999177,0.99105,219.9365
6686,0.085723,1.00517,1.00933,0.996444,0.999646,0.991187,219.9694
6687,0.0853009,1.00506,1.00996,0.996015,0.999401,0.99108,220.0023
6688,0.0848718,1.00579,1.01046,0.996125,0.999736,0.990972,220.0352
6689,0.0843591,1.00629,1.01175,0.996041,0.999729,0.990976,220.0681
6690,0.0836757,1.00628,1.01304,0.995671,0.999478,0.990894,220.101
6691,0.0831989,1.00635,1.0134,0.995624,0.999662,0.990902,220.1339
6692,0.082849,1.00628,1.01373,0.995526,0.999754,0.99124,220.1668
6693,0.0826047,1.00584,1.01442,0.995563,0.999445,0.991423,220.1997
6694,0.0825179,1.00538,1.01438,0.995302,0.9994,0.991463,220.2326
6695,0.0827143,1.0051,1.01388,0.995393,0.999397,0.991579,220.2655
6696,0.0829732,1.00478,1.0136,0.995441,0.999424,0.991543,220.2984
6697,0.0832876,1.00504,1.01361,0.995428,0.998492,0.991,220.3313
6698,0.0835393,1.00555,1.01369,0.995733,0.998019,0.990199,220.3642
6699,0.0835388,1.00532,1.014,0.996134,0.997332,0.989621,220.3971
6700,0.0832071,1.00586,1.01471,0.99725,0.99685,0.989603,220.43
6701,0.0827887,1.00503,1.01547,0.997622,0.996704,0.98984,220.4629
6702,0.0821782,1.00427,1.01532,0.998688,0.996085,0.989833,220.4958
6703,0.0815611,1.00342,1.01499,0.999388,0.995458,0.989972,220.5287
6704,0.0808941,1.00282,1.01425,1.00005,0.995014,0.98979,220.5616
6705,0.0802604,1.00204,1.01375,1.00067,0.995163,0.989744,220.5945
6706,0.0796868,1.00189,1.01274,1.00042,0.995755,0.99001,220.6274
6707,0.0792538,1.00191,1.01206,1.00025,0.996377,0.990461,220.6603
6708,0.0790226,1.00228,1.01159,1.00045,0.996765,0.990401,220.6932
6709,0.0789944,1.00262,1.01105,1.00043,0.997306,0.990612,220.7261
6710,0.0791633,1.00296,1.0103,0.999759,0.997211,0.990263,220.759
6711,0.0794155,1.00417,1.01055,0.999537,0.997316,0.990416,220.7919
6712,0.0797475,1.00437,1.00978,0.999802,0.997863,0.990371,220.8248
6713,0.0801317,1.00448,1.00983,0.999928,0.998114,0.989983,220.8577
6714,0.0805055,1.00449,1.00998,1.00083,0.997871,0.989944,220.8906
6715,0.0810558,1.00442,1.00984,1.0012,0.998179,0.989774,220.9235
6716,0.0815286,1.00423,1.01009,1.00099,0.998179,0.989581,220.9564
6717,0.081902,1.00394,1.00988,1.00118,0.997924,0.98935,220.9893
6718,0.08225,1.00469,1.01019,1.00121,0.997906,0.989018,221.0222
6719,0.0825082,1.00472,1.01044,1.00156,0.99765,0.988619,221.0551
6720,0.082642,1.00518,1.0108,1.00154,0.99763,0.988358,221.088
6721,0.0828343,1.00513,1.01115,1.00149,0.997387,0.987996,221.1209
6722,0.0832133,1.00554,1.01117,1.0017,0.997822,0.988199,221.1538
6723,0.0837361,1.00611,1.011,1.00131,0.998203,0.987949,221.1867
6724,0.083813,1.00613,1.01065,1.00112,0.999243,0.988165,221.2196
6725,0.0833711,1.00373,1.01018,1.00153,0.998492,0.988766,221.2525
6726,,,,,,,221.2854
6727,,,,,,,221.3183
6728,,,,,,,221.3512
6729,,,,,,,221.3841
6730,,,,,,,221.417
6731,,,,,,,221.4499
6732,,,,,,,221.4828
6733,,,,,,,221.5157
6734,,,,,,,221.5486
6735,,,,,,,221.5815
6736,,,,,,,221.6144
6737,,,,,,,221.6473
6738,,,,,,,221.6802
6739,,,,,,,221.7131
6740,,,,,,,221.746
6741,,,,,,,221.7789
6742,,,,,,,221.8118
6743,,,,,,,221.8447
6744,,,,,,,221.8776
6745,,,,,,,221.9105
6746,,,,,,,221.9434
6747,,,,,,,221.9763
6748,,,,,,,222.0092
6749,,,,,,,222.0421
6750,,,,,,,222.075
6751,,,,,,,222.1079
6752,,,,,,,222.1408
6753,,,,,,,222.1737
6754,,,,,,,222.2066
6755,,,,,,,222.2395
6756,,,,,,,222.2724
6757,,,,,,,222.3053
6758,,,,,,,222.3382
6759,,,,,,,222.3711
6760,,,,,,,222.404
6761,0.0864594,0.998754,1.01313,0.996638,0.998313,0.988414,222.4369
6762,0.0857711,1.00206,1.01386,0.996689,0.998625,0.99031,222.4698
6763,0.0846994,1.00224,1.01441,0.997662,0.999491,0.990817,222.5027
6764,0.0837034,1.00319,1.01404,0.997858,0.999761,0.991135,222.5356
6765,0.082923,1.00327,1.01345,0.998486,0.999722,0.991046,222.5685
6766,0.0824838,1.00417,1.01267,0.998129,0.999641,0.99054,222.6014
6767,0.0823174,1.00429,1.01233,0.99864,0.998943,0.990121,222.6343
6768,0.0822466,1.00408,1.01165,0.998609,0.998477,0.989838,222.6672
6769,0.0823034,1.00334,1.01089,0.99905,0.998181,0.989571,222.7001
6770,0.0823854,1.00427,1.01001,0.998895,0.997687,0.989458,222.733
6771,0.0825307,1.00442,1.00978,0.998481,0.997448,0.989109,222.7659
6772,0.0826858,1.00415,1.00933,0.998278,0.997096,0.989026,222.7988
6773,0.0829389,1.00376,1.00897,0.998409,0.996933,0.988719,222.8317
6774,0.0830054,1.00284,1.00892,0.997836,0.996903,0.98896,222.8646
6775,0.0830033,1.0032,1.00993,0.997888,0.996682,0.989264,222.8975
6776,0.0829205,1.00329,1.01112,0.99787,0.996623,0.989475,222.9304
6777,0.0827304,1.0031,1.01195,0.997756,0.996715,0.989428,222.9633
6778,0.0824844,1.00384,1.01259,0.99813,0.996983,0.989511,222.9962
6779,0.0822866,1.00333,1.01297,0.997808,0.996506,0.989458,223.0291
6780,0.0821724,1.00326,1.01333,0.997685,0.996477,0.989379,223.062
6781,0.0821373,1.00359,1.01356,0.997578,0.996531,0.989623,223.0949
6782,0.0820437,1.00408,1.0138,0.997682,0.997019,0.989622,223.1278
6783,0.0820687,1.00577,1.01363,0.99774,0.997369,0.989879,223.1607
6784,0.0820959,1.0049,1.01369,0.997721,0.997971,0.989854,223.1936
6785,0.0821471,1.00429,1.01325,0.997387,0.998265,0.989833,223.2265
6786,0.0821249,1.00506,1.0136,0.997724,0.998731,0.989345,223.2594
6787,0.0819398,1.00512,1.01303,0.99761,0.998942,0.989539,223.2923
6788,0.0816887,1.00537,1.01268,0.997357,0.999568,0.989481,223.3252
6789,0.0813321,1.0058,1.01227,0.99759,0.999947,0.989568,223.3581
6790,0.0807964,1.00626,1.01256,0.997792,1.00008,0.989284,223.391
6791,0.0802799,1.0058,1.01312,0.998262,1.00018,0.989235,223.4239
6792,0.0797234,1.00522,1.01354,0.998178,1.00038,0.989249,223.4568
6793,0.0793389,1.0046,1.01368,0.997756,1.00064,0.989089,223.4897
6794,0.0790246,1.00419,1.01418,0.997414,1.0003,0.989024,223.5226
6795,0.0788579,1.00345,1.01535,0.996506,1.0005,0.988867,223.5555
6796,0.0788166,1.00281,1.01592,0.99627,1.00018,0.988657,223.5884
6797,0.0787189,1.00285,1.01648,0.99583,1.00001,0.988443,223.6213
6798,0.078405,1.00267,1.0186,0.995338,0.999804,0.988545,223.6542
6799,0.0781159,1.00289,1.01946,0.995253,0.999334,0.988696,223.6871
6800,0.0778013,1.00301,1.02023,0.995118,0.998909,0.988758,223.72
6801,0.077502,1.00258,1.02056,0.995083,0.998745,0.989317,223.7529
6802,0.0771775,1.00279,1.01974,0.995262,0.998398,0.98943,223.7858
6803,0.076863,1.00248,1.01954,0.9951,0.998387,0.989609,223.8187
6804,0.0765321,1.00326,1.01947,0.995312,0.99845,0.99004,223.8516
6805,0.076192,1.00364,1.01902,0.995507,0.998618,0.990428,223.8845
6806,0.0757734,1.00403,1.01816,0.995921,0.998802,0.990473,223.9174
6807,0.0753206,1.00441,1.01694,0.995903,0.999194,0.990662,223.9503
6808,0.0748831,1.00372,1.01591,0.996083,0.999271,0.990161,223.9832
6809,0.0745343,1.00432,1.01451,0.995984,0.998865,0.989235,224.0161
6810,0.0740833,1.00524,1.01347,0.996487,0.998745,0.98831,224.049
6811,0.0737055,1.00502,1.01226,0.996839,0.998732,0.988049,224.0819
6812,0.073345,1.00541,1.01167,0.99702,0.998927,0.987649,224.1148
6813,0.0730382,1.00578,1.01087,0.997011,0.998702,0.987572,224.1477
6814,0.0727911,1.00596,1.01043,0.996365,0.998466,0.987139,224.1806
6815,0.0727975,1.00597,1.01074,0.996228,0.998413,0.987218,224.2135
6816,0.0729719,1.00605,1.01046,0.995953,0.99849,0.987113,224.2464
6817,0.0733381,1.00637,1.01008,0.995349,0.998416,0.987297,224.2793
6818,0.0736573,1.00704,1.01019,0.995506,0.998228,0.987294,224.3122
6819,0.0739118,1.00761,1.01112,0.995128,0.997971,0.987596,224.3451
6820,0.0740995,1.0075,1.01125,0.995231,0.997966,0.987702,224.378
6821,0.0740487,1.00713,1.01191,0.994928,0.998041,0.987708,224.4109
6822,0.0739319,1.00582,1.01206,0.995047,0.998058,0.987859,224.4438
6823,0.0737792,1.00484,1.01141,0.995088,0.997823,0.988264,224.4767
6824,0.0737042,1.00415,1.01149,0.995154,0.997935,0.988221,224.5096
6825,0.0736479,1.00334,1.01137,0.995048,0.997966,0.988288,224.5425
6826,0.0734557,1.00318,1.0114,0.995445,0.997813,0.988045,224.5754
6827,0.073373,1.00312,1.0116,0.995313,0.998023,0.988118,224.6083
6828,0.0733227,1.0029,1.01158,0.995113,0.997972,0.988281,224.6412
6829,0.0733538,1.00202,1.01161,0.99512,0.998349,0.988328,224.6741
6830,0.0734333,1.00092,1.01157,0.995418,0.998167,0.988138,224.707
6831,0.073672,1.00072,1.01168,0.99531,0.998192,0.988401,224.7399
6832,0.0741079,0.9998,1.01174,0.995041,0.99763,0.988598,224.7728
6833,0.074619,0.999746,1.01133,0.994981,0.99749,0.988165,224.8057
6834,0.0752073,0.999958,1.0114,0.994862,0.99756,0.988513,224.8386
6835,0.0759109,0.998823,1.01176,0.993948,0.997441,0.988558,224.8715
6836,0.0766398,0.999416,1.01227,0.992551,0.997865,0.988621,224.9044
6837,0.0773925,0.999721,1.01324,0.991589,0.998017,0.988731,224.9373
6838,0.0780645,1.00009,1.01464,0.990454,0.998201,0.988879,224.9702
6839,0.0787268,1.00003,1.016,0.990581,0.99873,0.98901,225.0031
6840,0.0792639,1.00074,1.01629,0.99008,0.999272,0.989197,225.036
6841,0.0795676,1.00228,1.01732,0.98943,0.999476,0.989476,225.0689
6842,0.0796143,1.00326,1.01789,0.989634,0.999792,0.989576,225.1018
6843,0.0794296,1.00301,1.01914,0.989867,1.00027,0.989668,225.1347
6844,0.0790726,1.00287,1.01903,0.990333,1.00101,0.98958,225.1676
6845,0.0785589,1.00261,1.0191,0.990722,1.00114,0.989164,225.2005
6846,0.0780039,1.00296,1.0186,0.991539,1.00114,0.989446,225.2334
6847,0.0774015,1.00257,1.0187,0.992191,1.00077,0.989471,225.2663
6848,0.0767946,1.00274,1.01799,0.99227,1.00075,0.988961,225.2992
6849,0.0760239,1.00318,1.01777,0.992712,1.00106,0.988535,225.3321
6850,0.0751873,1.00388,1.01714,0.99378,1.00099,0.988836,225.365
6851,0.0743582,1.0036,1.01623,0.995062,1.00106,0.989203,225.3979
6852,0.0735715,1.00451,1.0152,0.996453,1.00102,0.989371,225.4308
6853,0.0729881,1.00406,1.01396,0.997802,1.00116,0.989646,225.4637
6854,0.0726212,1.00344,1.01321,0.999439,1.00111,0.989496,225.4966
6855,0.0724536,1.00368,1.01184,1.00042,1.00117,0.989806,225.5295
6856,0.0724925,1.00339,1.01043,1.00097,1.00134,0.989897,225.5624
6857,0.0727298,1.0038,1.00923,1.00175,1.00146,0.989495,225.5953
6858,0.0730786,1.00284,1.00893,1.00192,1.00126,0.989463,225.6282
6859,0.0734205,1.00253,1.00879,1.00192,1.00093,0.988845,225.6611
6860,0.0738563,1.00269,1.00894,1.00188,1.0009,0.988963,225.694
6861,0.0742937,1.00179,1.00924,1.00207,1.00075,0.989163,225.7269
6862,0.0747824,1.00145,1.00898,1.00143,1.00074,0.989582,225.7598
6863,0.0753438,1.00139,1.00898,1.00163,1.00067,0.989647,225.7927
6864,0.0759737,1.00188,1.00802,1.00096,1.00078,0.989891,225.8256
6865,0.0766545,1.00257,1.00804,1.00121,1.00082,0.989956,225.8585
6866,0.0773371,1.00263,1.00751,1.0011,1.00099,0.990183,225.8914
6867,0.0778978,1.00155,1.00785,1.00088,1.00116,0.990509,225.9243
6868,0.0784189,1.00185,1.00763,1.00049,1.00087,0.990664,225.9572
6869,0.0789298,1.00203,1.00778,1.00034,1.00023,0.990744,225.9901
6870,0.0792509,1.00259,1.00841,1.00052,0.999769,0.991067,226.023
6871,0.0794713,1.00221,1.00919,1.00006,0.999646,0.991042,226.0559
6872,0.0795926,1.0028,1.00904,0.999345,0.999951,0.990775,226.0888
6873,0.0796285,1.00372,1.0091,0.999073,1.0004,0.990427,226.1217
6874,0.079609,1.00427,1.00929,0.999454,1.00006,0.990628,226.1546
6875,0.0796206,1.00356,1.00889,0.999875,1.00019,0.990296,226.1875
6876,0.0797252,1.00431,1.0087,0.999954,1.00025,0.990004,226.2204
